,FMID,MarketName,Website,Facebook,TwitterHandle,Youtube,OtherMedia,Instagram,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime,StateCode,Population
8336,1005875,West Olympia Farmers' Market,http://www.wolyfarmersmarket.org,https://www.facebook.com/wolyfarmersmarket,wolyfarm,,,,1919 Harrison Avenue NW,Olympia,Thurston,Washington,98502,05/10/2016 to 10/15/2016,Tue: 4:00 PM-7:00 PM;Sat: 11:00 AM-2:00 PM;,,,,,,,-122.9254883,47.045888399999995,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,2016-06-30T15:16:44Z,WA,196078.0
8341,1010156,West Plains Area Farmers' Market,,https://www.facebook.com/groups/321383071251505/?ref=br_tf,,,,,711 Washington St,West Plains,Howell,Missouri,65775,01/01/2014 to 12/31/2014,Wed: 7:30 AM-2:00 PM;Sat: 7:30 AM-2:00 PM;,,,,,,,-91.8524616,36.7331796,Local government building grounds,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,2014-05-16T09:22:02Z,MO,11488.0
8342,1003679,West Point Farmers Market,http://www.westpointms.org,,,,,,Highway 45 South,West Point,Clay,Mississippi,39773,05/16/2013 to 08/01/2013,Thu: 4:00 PM-7:00 PM;,,,,,,,-88.658227,33.586015,Private business parking lot,Y,Y,Y,Y,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2013-06-11T09:25:09Z,MS,8660.0
8348,1001800,West Sacramento Farmers Market,http://www.wsfarmersmarket.com,https://www.facebook.com/pages/West-Sacramento-Farmers-Market/150165835040769,,,,,1271 West Capitol Ave.,West Sacramento,Yolo,California,95691,05/29/2014 to 09/25/2014,Thu: 4:30 PM-8:00 PM;,,,,,,,-121.523316,38.581499,Local government building grounds,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,N,2014-03-19T18:22:21Z,CA,53512.0
8350,1004171,West Seattle Farmers Market,http://www.seattlefarmersmarkets.org,https://www.facebook.com/WestSeattleFarmersMarket,seattlefarmmkts,,,,California Ave SW & SW Alaska,Seattle,King,Washington,98116,01/03/2016 to 12/18/2016,Sun: 10:00 AM-2:00 PM;,,,,,,,-122.38678300000001,47.561366,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,2016-07-12T18:51:13Z,WA,3643765.0
8355,1011364,West Tn Farmer's Market,http://www.cityofjackson.net,West Tennesse Farmers Market,,,,,91 New Market Street,Jackson,Madison,Tennessee,38301,,Tue: 7:00 AM-4:00 PM;Wed: 7:00 AM-4:00 PM;Thu: 7:00 AM-4:00 PM;Fri: 7:00 AM-4:00 PM;Sat: 7:00 AM-4:00 PM;,,,,,,,-88.82076140000001,35.615775799999994,,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,2015-07-15T10:56:45Z,TN,73685.0
8356,1016908,West Town Health Market,,,,,,,2233 W Division St,Chicago,Cook,Illinois,60622,05/18/2017 to 12/21/2017,Thu: 2:00 PM-7:00 PM;,,,,,,,-87.68439599999999,41.902449,,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2017-04-07T11:44:10Z,IL,8675982.0
8363,1012204,Westbrook Village Second Sundays Marketplace,http://www.westbrookvillage.org,,,,,,19251 N Westbrook Parkway,Peoria,Maricopa,Arizona,85382,10/01/2016 to 04/01/2017,Sun: 9:00 AM-1:00 PM;,,,,,,,-112.265596,33.658196999999994,,Y,N,N,N,N,-,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,2016-07-02T11:55:01Z,AZ,168181.0
8364,1010319,Westchase District Farmers Market,http://westchasedistrictfarmersmarket.com,https://www.facebook.com/westchasedistrictfarmersmarket,,,,,10503 Westheimer Road,Houston,Harris,Texas,77042,01/01/2016 to 12/31/2016,Thu: 3:00 PM-7:00 PM;,,,,,,,-95.560152,29.736539,,Y,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,2016-07-06T13:49:33Z,TX,5446468.0
8365,1001673,Westchester County Indoor Farmers Market,,,,,,,198 Central Ave.,White Plains,Westchester,New York,10601,03/30/2014 to 03/30/2014,Sun: 10:00 AM-3:00 PM;,,,,,,,-73.7788576,41.0370717,Local government building grounds,Y,N,N,N,N,-,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,2014-03-17T09:00:15Z,NY,59047.0
8368,1005078,Westcliffe Farmers' Market,http://www.westcliffefarmersmarket.com,https://www.facebook.com/WestcliffeFarmersMarket,,,,,315 Main Street,Westcliffe,Custer,Colorado,81252,06/10/2015 to 10/14/2015,Wed: 9:00 AM-1:00 PM;,,,,,,,-105.46702749999999,38.136054,,Y,N,N,N,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,3/20/2015 12:35:29 PM,CO,615.0
8372,1012378,Western Springs French Market,http://www.bensidounmidwestmarkets.com/,facebook.com/WesternSpringsFrenchMarket,BensidounMarket,,https://www.instagram.com/bensidounfrenchmarket/,https://www.instagram.com/bensidounfrenchmarket/,Hillgrove Ave. between Lawn and Grand Ave,Western Springs,DuPage,Illinois,,05/05/2016 to 10/27/2016,Thu: 2:00 PM-7:00 PM;,,,,,,,-87.900894,41.809762,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,2016-07-09T16:46:55Z,IL,13479.0
8373,1004375,Western Sussex Farmers' Market,,,,,,,310 Virginia Ave,Seaford,Sussex,Delaware,19973,June to September,Sat:8:30 AM - 12:00 PM;,,,,,,,-75.6140416,38.6529175,Private business parking lot,N,N,N,N,N,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,2012-05-16T20:03:56Z,DE,7750.0
8374,1003882,Western Wake Farmers' Market,http://www.westernwakefarmersmarket.org,https://www.facebook.com/pages/Western-Wake-Farmers-Market/106903512440,wwfm,,,,1225 Morrisville Carpenter Rd.,Cary,Wake,North Carolina,27519,04/05/2014 to 03/28/2015,Sat: 8:00 AM-12:00 PM;,,,,,,,-78.854359,35.82111,Private business parking lot,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,4/7/2014 12:56:06 PM,NC,165904.0
8375,1001143,Westfield Annapolis Farmers' Market,http://www.AAEDC.org,https://www.facebook.com/pages/Westfield-Annapolis-Mall-Farmers-Market/144029628987040,,,,,Jennifer Rd. & rt.50,Annapolis,Anne Arundel,Maryland,21401,01/05/2014 to 11/23/2014,Sun: 10:00 AM-2:00 PM;,,,,,,,-76.5278,38.9898,Other,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,N,2014-04-22T18:06:06Z,MD,39321.0
8376,1008201,Westfield Farmers And Artisans Market,http://www.westfieldny.com,https://www.facebook.com/WestfieldFarmersAndArtisansMarket,westfieldfmsmk,,westfieldfarmersmarket.wordpress.com,,Portage Street and Main Street,Westfield,Chautauqua,New York,14787,05/23/2015 to 09/26/2015,Sat: 9:00 AM-2:00 PM;,,,,,,,-79.578117,42.322035,,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,2015-04-09T10:37:06Z,NY,2838.0
8377,1005274,Westfield Farmers Market,http://www.westfieldareachamber.com,,,,,,Westfield Train Station Parking Lot on South Ave.,Westfield,Union,New Jersey,7090,July to October,Sat:8:30 AM - 2:00 PM;,,,,,,,-74.34713,40.64934,,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,2012-05-01T13:58:31Z,NJ,30433.0
8378,1000180,Westfield Farmers Market,http://www.dwna.org,,,,,,211 N Union Street,Westfield,Hamilton,Indiana,46074,June to August,Fri:4:30 PM - 7:30 PM;,,,,,,,-86.1281489,40.044249,Local government building grounds,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,2012-05-10T19:40:47Z,IN,39493.0
8379,1011208,Westfield Farmers Market,http://www.westfieldfarmersmarket.net,https://www.facebook.com/search/1025956334105629/local_search?surface=tyah,,,,,36 Court Street,Westfield,Hampden,Massachusetts,1085,06/02/2016 to 10/06/2016,Thu: 12:00 PM-6:00 PM;,,,,,,,-72.751672,42.119869,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,2016-06-28T17:24:52Z,MA,41700.0
8381,1012295,Westgate Farmers' Market @ Elder Beerman,http://www.toledofarmersmarket.com,Toledo Farmers Market,,,,,3300 Secor Road,Toledo,Lucas,Ohio,43606,05/18/2016 to 10/26/2016,Wed: 3:00 PM-7:00 PM;,,,,,,,-83.62351,41.680346,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,2016-07-07T09:47:41Z,OH,488672.0
8382,1005660,Westhampton Beach Farmers Market,http://www.westhamptonbeachfarmersmarket.com,,,,,,85 Mill Road,Westhampton Beach,Suffolk,New York,11978,05/10/2014 to 11/22/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-72.643275,40.811779,Closed-off public street,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,2014-03-31T15:52:33Z,NY,1806.0
8384,1008205,Westland Farmers Market,http://www.westlandfarmersmarket.com,https://www.facebook.com/westlandfarmersmarket,,,,,36601 Ford Rd,Westland,Wayne,Michigan,48185,05/02/2013 to 10/24/2013,Thu: 3:00 PM-7:00 PM;,,,,,,,-83.402194,42.323637,Local government building grounds,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2013-06-25T14:01:48Z,MI,81747.0
8387,1005136,Westmont Open Market,http://www.westmontevents.com,Stanley Jamburger,Stanley Jamburger,Westmont Special Events,,,Cass Avenue and Irving Street,Westmont,DuPage,Illinois,60559,06/05/2014 to 08/28/2014,Thu: 5:00 PM-9:00 PM;,,,,,,,-87.975402,41.797693599999995,Closed-off public street,N,N,N,N,N,-,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,2014-04-24T15:11:22Z,IL,24756.0
8392,1008755,Weston Red Barn Farm,http://www.westonredbarnfarm.com,,,,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&id=1965,,16300 Wilkerson Road,Weston,Platte,Missouri,64098,,,,,,,,,-94.853048,39.386434,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/28/2013 12:19:55 PM,MO,1784.0
8393,1001216,Weston Tailgate Market,,,,,,,W 2nd St,Weston,Lewis,West Virginia,26452,06/25/2014 to 10/22/2014,Wed: 8:00 AM-12:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-80.47152700000001,39.041299,Local government building grounds,N,Y,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-05-23T13:42:53Z,WV,4904.0
8396,1012550,Westover Hills Farmers Market,http://www.westoverhills.org,Westover Hills Farmers Market,,,,,6400 Kavanaugh Blvd,Little Rock,Pulaski,Arkansas,72207,05/03/2016 to 10/25/2016,Tue: 4:00 PM-7:00 PM;,,,,,,,-92.345477,34.770334000000005,,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,N,2016-07-13T19:34:45Z,AR,442699.0
8397,1016898,Westown Farmers Market,http://www.westown.org/neighborhood-events/westown-farmers-market/,https://www.facebook.com/WestownFarmersMarket/,,,,,301 W Michigan St,Milwaukee,Milwaukee,Wisconsin,53203,06/07/2017 to 10/25/2017,Wed: 10:00 AM-2:00 PM;,,,,,,,-87.915307,43.03723,,Y,N,N,N,N,-,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,2017-04-03T15:59:21Z,WI,1377808.0
8398,1008757,"Westphalia Trading Co., Llc",http://www.westphaliatradingco.com,,,,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&id=1840,,2134 West Hwy 63,Westphalia,Osage,Missouri,65085,,Thu: 8:00 AM-5:00 PM;Fri: 8:00 AM-5:00 PM;Sat: 8:00 AM-3:00 PM;,,,,,,,-92.000164,38.440436,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,N,N,-,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/28/2013 12:25:40 PM,MO,385.0
8402,1016902,Westport Rd Baptist Farmers Market,,www.facebook.com/westportrdbaptistfarmersmarket,,,,,9705 Westport Rd,Louisville,Jefferson,Kentucky,40241,04/29/2017 to 10/28/2017,Sat: 9:00 AM-1:00 PM;,,,,,,,-85.5719634,38.2888862,,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,2017-04-05T13:04:14Z,KY,1011696.0
8404,1001661,Westside Community Market,http://www.westsidecommunitymarket.org,https://www.facebook.com/pages/Westside-Community-Market/141701855904054,WCM_Market,,instagram: westside_community_market,instagram: westside_community_market,University Ave. & Segoe Rd.,Madison,Dane,Wisconsin,53705,04/16/2016 to 11/05/2016,Sat: 7:00 AM-1:00 PM;,,,,,,,-89.457484,43.074188,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,7/7/2016 12:19:25 PM,WI,439553.0
8406,1004922,Westside Farmers Market,http://www.westsidemarketrochester.com,https://www.facebook.com/westsidemarketrochester,westsideroch,,,,831 Genesee Street,Rochester,Monroe,New York,14619,06/07/2016 to 10/11/2016,Tue: 4:00 PM-7:30 PM;,,,,,,,-77.63633,43.13433,,Y,Y,Y,Y,Y,-,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,2016-06-27T13:41:13Z,NY,711998.0
8407,1004515,Westside Farmers Market,http://www.nwlansing.org,https://www.facebook.com/nwlansing,NWIlansing,,,,510 W. Ottawa St.,Lansing,Ingham,Michigan,48933,07/20/2016 to 09/21/2016,Wed: 10:30 AM-2:00 PM;,,,,,,,-84.55985799999999,42.734770000000005,,Y,Y,N,Y,Y,-,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2016-06-27T13:06:23Z,MI,320928.0
8410,1018351,Westtown Amish Market,http://www.westchesteramishmarket.com,https://www.facebook.com/WesttownAmishMarket/,,https://www.youtube.com/channel/UCO1giRXe6Pbw5qltlhH3EhA,,,1165 Wilmington Pike,West Chester,Chester,Pennsylvania,19382,01/01/2017 to 12/31/2017,Thu: 9:00 AM-6:00 PM;Fri: 9:00 AM-8:00 PM;Sat: 8:00 AM-4:00 PM;,,,,,,,-75.576689,39.921384,,Y,N,N,N,N,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,2017-06-22T15:42:29Z,PA,20060.0
8412,1000862,Westwego Farmers & Fisheries Market,http://www.cityofwestwego.com,https://www.facebook.com/pages/Westwego-Farmers-Fisheries-Market/213131048714558,,,,,484 Sala Avenue,Westwego,Jefferson,Louisiana,70094,01/01/2013 to 12/31/2013,Sat: 8:30 AM-12:30 PM;,,,,,,,-90.1458348,29.9101364,Local government building grounds,Y,N,N,N,N,-,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/17/2013 12:20:43 PM,LA,8549.0
8417,1008359,Wetzel County Farmers Market,http://www.growlocalgolocal.org,https://www.facebook.com/WetzelCounty FarmersMarket,,,,,"Bruce Park, State Route 2",New Martinsville,Wetzel,West Virginia,26155,,Thu: 4:00 PM-7:00 PM;,,,,,,,-80.858361,39.646017,Local government building grounds,Y,N,N,Y,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,2013-06-24T15:22:09Z,WV,5876.0
8422,1004347,Wheaton French Market,http://www.bensidounmidwestmarkets.com/,facebook.com/BensidounFrenchMarket,BensidounMarket,,https://www.instagram.com/bensidounfrenchmarket/,https://www.instagram.com/bensidounfrenchmarket/,200 S Main St.,Wheaton,DuPage,Illinois,60187,04/16/2016 to 11/12/2016,Sat: 8:00 AM-2:00 PM;,,,,,,,-88.1066285,41.864176,,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,2016-06-27T16:17:43Z,IL,53373.0
8423,1001287,Wheeling Farmers Market I,,https://www.facebook.com/WheelingFarmersMarket,,,,,1221 National Rd,Wheeling,Ohio,West Virginia,26003,06/01/2013 to 10/26/2013,Sat: 8:00 AM-12:00 PM;,,,,,,,-80.68271700000001,40.073187,"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-04-03T14:52:14Z,WV,77206.0
8425,1000608,Whistle Stop Park Farmers Market,,,,,,,103 4th St NE,Dilworth,Clay,Minnesota,56529,07/11/2013 to 09/26/2013,Thu: 3:00 PM-7:00 PM;,,,,,,,-96.697755,46.876886,Other,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013-06-17T11:43:57Z,MN,4415.0
8426,1012803,White Barn Local,http://www.whitebarnlocal.com,www.facebook.com/whitebarnlocal,,,,,Online,Chardon,Geauga,Ohio,,01/01/2016 to 12/31/2016,Mon: 12:00 AM-11:00 PM;Tue: 12:00 AM-11:00 PM;Wed: 12:00 AM-11:00 PM;Thu: 12:00 AM-11:00 PM;Fri: 12:00 AM-11:00 PM;Sat: 12:00 AM-11:00 PM;Sun: 12:00 AM-11:00 PM;,,,,,,,-81.18362900000001,41.604726,,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,2016-09-12T11:48:25Z,OH,8063.0
8427,1004675,White County Farmers Market,,,,,,,66 East Kytle Street,Cleveland,White,Georgia,30528,06/01/2012 to 09/31/2012,Sat: 8:00 AM-12:00 PM;,,,,,,,-83.761911,34.596317,Local government building grounds,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,2014-04-01T14:36:36Z,GA,5025.0
8429,1005067,White Earth Community Farmers' Market,,,,,,,,Mahnomen,Mahnomen,Minnesota,56557,05/01/2014 to 10/01/2014,Thu: 3:00 PM-6:00 PM;,,,,,,,-95.9686,47.3108,Other,Y,Y,N,N,Y,-,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-04-02T09:39:35Z,MN,1259.0
8430,1012699,White Harvest Farmers Market,http://www.clarawhitemission.org,,,,,,5348 Moncrief Road,Jacksonville,Duval,Florida,32209,01/01/2016 to 12/31/2016,Sat: 10:00 AM-5:00 PM;,,,,,,,-81.6846931,30.3704783,,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,N,2016-07-18T19:43:58Z,FL,1156291.0
8431,1012684,White House Farmers Merket,http://www.cityofwhitehouse.com/government/white-house-farmers-market-information,https://www.facebook.com/WHFarmersMarket/,,,,,105 College Street,White House,Sumner,Tennessee,37188,05/25/2016 to 08/31/2016,Wed: 3:30 PM-7:00 PM;,,,,,,,-86.6525697,36.4679044,,Y,N,N,N,N,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,2016-07-18T08:33:42Z,TN,11608.0
8432,1012564,White Oak Pastures,http://www.whiteoakpastures.com,whiteoakpastures,whiteoakpasture,White Oak Pastures,whiteoakpastures,,101 Church St,Bluffton,Clay,Georgia,39824,01/01/2016 to 12/31/2016,Mon: 8:00 AM-6:00 PM;Tue: 8:00 AM-6:00 PM;Wed: 8:00 AM-6:00 PM;Thu: 8:00 AM-6:00 PM;Fri: 8:00 AM-6:00 PM;Sat: 9:00 AM-6:00 PM;Sun: 11:00 AM-5:00 PM;,,,,,,,-84.8660495,31.520866899999998,,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,2016-07-14T11:34:35Z,GA,97.0
8433,1000219,White Plains Farmer's Market,,,,,,,,White Plains,Westchester,New York,10601,May to November,Wed:8:00 AM - 4:00 PM;,,,,,,,-73.7677,41.0319,Closed-off public street,N,N,N,N,Y,-,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2012-05-22T20:16:53Z,NY,59047.0
8435,1010135,White Salmon Farmers' Market,,https://www.facebook.com/pages/White-Salmon-Farmers-Market/181714565219379,,,,,Corner of Estes and Jewett,White Salmon,Klickitat,Washington,98672,07/01/2014 to 09/30/2014,Tue: 4:00 PM-7:00 PM;,,,,,,,-121.48401609999999,45.7271523,Private business parking lot,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,2014-05-13T13:01:41Z,WA,2552.0
8438,1005008,Whitefish Downtown Farmers Market,http://www.whitefishfarmersmarket.org,,,,,,Central Avenue and Railway Street,Whitefish,Flathead,Montana,59937,May to October,Tue:5:00 PM - 7:30 PM;,,,,,,,-114.336712,48.41248220000001,Closed-off public street,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,2012-05-26T09:34:30Z,MT,7540.0
8439,1010089,"Whitehall Farmer's Market, Produce & Crafts",,https://www.facebook.com/WhitehallFarmersMarket,,,,,"Legion St., between Division & Whitehall streets",Whitehall,Jefferson,Montana,59759,,Sat: 9:00 AM-1:00 PM;,08/06/2014 to 09/24/2014,Wed: 3:00 PM-6:00 PM;,,,,,-112.09848000000001,45.869514,Local government building grounds,N,N,N,N,N,-,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2014-05-02T14:07:40Z,MT,1122.0
8442,1010884,Whitehorse Farmers Market,,https://www.facebook.com/pages/Whitehorse-Farmers-Market/531397356991670?ref=ts&fref=ts,,,,,1180 Cascade Street,Darrington,Snohomish,Washington,98241,04/15/2015 to 10/31/2015,Fri: 9:30 AM-4:30 PM;Sat: 9:30 AM-4:30 PM;Sun: 9:30 AM-4:30 PM;,,,,,,,-121.607954,48.254526,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,2015-03-05T14:22:30Z,WA,1406.0
8443,1008361,Whitehouse Farmers' Market,http://www.whitehouseoh.gov,,,,,,10911 Toledo Street,Whitehouse,Lucas,Ohio,43571,07/13/2013 to 10/05/2013,Sat: 9:00 AM-12:00 PM;,05/04/2013 to 05/25/2013,Sat: 9:00 AM-12:00 PM;,,,,,-83.80410400000001,41.517891,Local government building grounds,N,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,2014-03-20T11:32:28Z,OH,4730.0
8444,1001691,Whitesboro Farmers Market,http://www.whitesborofarmersmarket.com,https://www.facebook.com/whitesboromarket,,,,,Clinton St. & Main St.,Whitesboro,Oneida,New York,13492,06/02/2014 to 10/13/2014,Mon: 3:00 PM-7:00 PM;,,,,,,,-75.291152,43.121684,Local government building grounds,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,2014-03-17T15:47:16Z,NY,3668.0
